,Date,Open,High,Low,Close,Volume
30,2015-02-17,28.47204324881655,28.782470267606207,28.34474654919476,28.547975540161133,252609600
31,2015-02-18,28.503314165872997,28.76014136550284,28.4631151111148,28.74674224853516,179566800
32,2015-02-19,28.693137164079143,28.81596806016833,28.659639377741044,28.686437606811523,149449600
33,2015-02-20,28.72440143868608,28.92093086242676,28.597106449370063,28.92093086242676,195793600
34,2015-02-23,29.037073332618764,29.70258903503418,28.95667521095234,29.70258903503418,283896400
35,2015-02-24,29.68917897713058,29.836576047162705,29.293888073938817,29.51721572875977,276912400
36,2015-02-25,29.380989705088037,29.38992472080922,28.6194414810838,28.762371063232425,298846800
37,2015-02-26,28.762372846811893,29.22689486952783,28.27552009882832,29.12639808654785,365150000
38,2015-02-27,29.032596120210176,29.159894523514826,28.63954066105051,28.68867301940918,248059200
39,2015-03-02,28.86510374667761,29.09513099327998,28.652943124085446,28.829370498657227,192386800
40,2015-03-03,28.80033970757226,28.925402665724054,28.60604230471284,28.88966941833496,151265200
41,2015-03-04,28.83160935154858,28.93433819206644,28.65741400657439,28.70654296875,126665200
42,2015-03-05,28.715478591670053,28.75344389507226,28.085694490627343,28.230857849121094,226068400
43,2015-03-06,28.6752698585805,28.89189795896218,28.197350511715957,28.27328109741211,291368400
44,2015-03-09,28.577009471918817,28.936568873655904,27.929358864959124,28.39388084411621,354114000
45,2015-03-10,28.2308548693003,28.41174975782724,27.64796944643004,27.80653190612793,275426400
46,2015-03-11,27.860126826983816,27.864592630686776,27.270541914608945,27.29957389831543,275756000
47,2015-03-12,27.315205996029857,27.89362553089279,27.16334311659237,27.793127059936523,193450800
48,2015-03-13,27.78196508492979,28.00529277579924,27.37550875570161,27.6010684967041,207309200
49,2015-03-16,27.66583412848828,27.904794692993164,27.440274384249296,27.904794692993164,143497200
50,2015-03-17,28.11695617904442,28.43408108616645,28.061124257205115,28.37154960632324,204092400
51,2015-03-18,28.362614571567367,28.84500316480817,28.221918750466266,28.690906524658203,261083600
52,2015-03-19,28.75343515358719,28.865098979426364,28.45194316459237,28.474275588989254,183238000
53,2015-03-20,28.6417764452597,28.67527423591279,27.951694696124928,28.11695671081543,274780400
54,2015-03-23,28.38941289451195,28.55244113296825,28.255414934758203,28.40951156616211,150838800
55,2015-03-24,28.41398362011301,28.594876805473984,28.26435276829262,28.293386459350582,131369200
56,2015-03-25,28.25988303562225,28.3224145094313,27.55416679382324,27.55416679382324,206620800
57,2015-03-26,27.415708944424075,27.889162578221782,27.37997569455361,27.746232986450195,190291600
58,2015-03-27,27.81991978234807,27.848951757710303,27.44919684277772,27.525127410888672,158184800
59,2015-03-30,27.7037961105343,28.228615755721684,27.692629046312423,28.22191619873047,188398800
60,2015-03-31,28.159385001789,28.24871641027237,27.77302908809164,27.78866195678711,168362400
61,2015-04-01,27.875759379277465,27.94275836104558,27.49163551869736,27.748462677001957,162485600
62,2015-04-02,27.922652006920597,28.04101537269589,27.735057624300385,27.987417221069336,128880400
63,2015-04-06,27.797603106192597,28.476519616705453,27.766337359985556,28.440786361694336,148776000
64,2015-04-07,28.50554302710699,28.61273935215885,28.134819989174908,28.14151954650879,140049200
65,2015-04-08,28.105789197397318,28.22862010735405,27.909261445321576,28.049957275390625,149316800
66,2015-04-09,28.10578654469382,28.26881649126235,27.840027779646466,28.26434898376465,129936000
67,2015-04-10,28.128121549163318,28.40951491239349,27.974026603464083,28.38494873046875,160752000
68,2015-04-13,28.668572226421336,28.7132404870862,28.275516749623428,28.32911491394043,145460400
69,2015-04-14,28.36261608247333,28.427381315785677,28.119189722922982,28.206287384033203,102098400
70,2015-04-15,28.23085403727682,28.39164854242009,28.141522620738304,28.31348419189453,115881600
71,2015-04-16,28.20182372292682,28.3849523820164,28.163858420106425,28.1772575378418,113476000
72,2015-04-17,28.03879314990162,28.17055567379813,27.79536507321188,27.860130310058597,207828000
73,2015-04-20,28.043259493387595,28.61274411160912,27.95392807174839,28.49661445617676,188217200
74,2015-04-21,28.60827642291797,28.630607145708005,28.288916076860733,28.34251594543457,129740400
75,2015-04-22,28.360381781433823,28.78023720904142,28.21075264383407,28.72440528869629,150618000
76,2015-04-23,28.65293883984712,29.12639237834036,28.617205597169622,28.95889663696289,183083600
77,2015-04-24,29.142031234283216,29.173296974295223,28.86063616646502,29.09513092041016,178103600
78,2015-04-27,29.548480048122336,29.731610352000253,29.28941916309429,29.62441062927246,387816800
79,2015-04-28,30.02863947275252,30.046502687249728,28.9365673222118,29.15765953063965,475696000
80,2015-04-29,29.068329393289822,29.38768631523267,28.652939804382196,28.728870391845703,253544400
81,2015-04-30,28.728872190424035,28.728872190424035,27.82216236838046,27.94945907592773,332781600
82,2015-05-01,28.16161606201944,29.061627914377524,27.982954965995784,28.798099517822266,234050400
83,2015-05-04,28.920934246947915,29.15989649766207,28.644006699969907,28.742271423339844,203953200
84,2015-05-05,28.61943769691656,28.686436675126448,28.09015224370668,28.09461975097656,197085600
85,2015-05-06,28.264344906616653,28.30677770244947,27.549697157011853,27.918188095092773,288564000
86,2015-05-07,27.98097723004128,28.27475960018269,27.812781882704968,28.090866088867188,175763600
87,2015-05-08,28.409325085242145,28.62013053894043,28.281496646737725,28.62013053894043,222201600
88,2015-05-11,28.56854717086461,28.606671048184207,28.17384818122156,28.328588485717773,168143200
89,2015-05-12,28.16712698746962,28.454180240640557,27.99220401825435,28.227678298950195,192640000
90,2015-05-13,28.29046768907056,28.52369885784937,28.227675011124752,28.259071350097656,138776800
91,2015-05-14,28.573030615872156,28.91839027404785,28.516965491873638,28.91839027404785,180814000
92,2015-05-15,28.94530388818296,29.039492885957355,28.75243972456577,28.87802505493164,152832000
93,2015-05-18,28.79056501210627,29.31533377773786,28.786078843817585,29.196475982666016,203531600
94,2015-05-19,29.308613283085617,29.351223337213625,29.07313900949819,29.169572830200195,178532800
95,2015-05-20,29.15386516889788,29.37363950202688,29.005852416773912,29.167320251464844,145819600
96,2015-05-21,29.169573081515395,29.51941901239905,29.115749314477668,29.465595245361328,158921600
97,2015-05-22,29.51269152082581,29.81992739775114,29.46783667057702,29.723493576049805,182384000
98,2015-05-26,29.736948146420776,29.806468364377803,28.95651902510816,29.068649291992188,282790400
99,2015-05-27,29.230122077341694,29.6607019641253,29.1650880172417,29.611364364624023,183332800
100,2015-05-28,29.570992247071736,29.59117487256628,29.400555484100128,29.553050994873047,122933200
101,2015-05-29,29.42970827147302,29.47904586162355,29.13144135717905,29.21666145324707,203538000
102,2015-06-01,29.216664496569496,29.4655938466424,29.1650855276555,29.27497100830078,128451200
103,2015-06-02,29.12247575874444,29.30188488682264,29.001376564909734,29.1449031829834,134670400
104,2015-06-03,29.301883018825503,29.36467569635816,29.13144281814176,29.1807804107666,123934000
105,2015-06-04,29.059679233531423,29.283939758480475,28.90942509244885,29.01034164428711,153800400
106,2015-06-05,29.04173516220574,29.084345205321515,28.78607832545481,28.851112365722656,142507200
107,2015-06-08,28.907176434675755,28.976700062553448,28.442958989469293,28.66049194335937,210699200
108,2015-06-09,28.41380757087726,28.72328818754313,28.171607506451284,28.575275421142575,224301600
109,2015-06-10,28.68740500689965,29.00585453132655,28.67170683910317,28.90269660949707,156349200
110,2015-06-11,28.969974639239496,29.194235177107373,28.812992947120826,28.837661743164062,141563600
111,2015-06-12,28.74795943382105,28.77935577283128,28.505757637765974,28.51921272277832,147544800
112,2015-06-15,28.27925643262022,28.534913335578192,28.191794950606823,28.463150024414062,175955600
113,2015-06-16,28.48781221841555,28.67170576757551,28.3398011720048,28.61564064025879,125976400
114,2015-06-17,28.642557473536485,28.67843827152249,28.422781383597965,28.54836845397949,131672400
115,2015-06-18,28.53267209726164,28.77487220423219,28.53042901256616,28.67844009399414,141628800
116,2015-06-19,28.640307689720757,28.664976481116188,28.34652698797561,28.39137840270996,218867600
117,2015-06-22,28.590977521893688,28.7188059691074,28.499031584550888,28.617889404296875,136157200
118,2015-06-23,28.588736039681727,28.61788929561195,28.454178339149056,28.487817764282227,121075600
119,2015-06-24,28.52818567656355,29.109021417570688,28.508003047398923,28.73002052307129,221123600
120,2015-06-25,28.89821038264599,28.9744581372258,28.59321594238281,28.59321594238281,127752400
121,2015-06-26,28.631341401831552,28.703104702860745,28.37120007721526,28.42502212524414,176267200
122,2015-06-29,28.135726443209705,28.362230062047647,27.91595207762097,27.92716407775879,196645600
123,2015-06-30,28.16039222997233,28.283736195113875,28.001167472862647,28.128995895385746,177482800
124,2015-07-01,28.45865723578329,28.46762786092452,28.25457936350685,28.39137840270996,120955200
125,2015-07-02,28.353263812209992,28.411572039232745,28.205251015376632,28.355506896972656,108844000
126,2015-07-06,28.01911078965835,28.308407074792264,27.998926452523776,28.25682640075684,112241600
127,2015-07-07,28.232160691047177,28.290468913508555,27.75672770592408,28.18730926513672,187787200
128,2015-07-08,27.91594630943818,27.951827097826204,27.4808804150456,27.487607955932617,243046400
129,2015-07-09,27.77466643254528,27.821760938756253,26.73634078957682,26.92696189880371,314380000
130,2015-07-10,27.34632706579643,27.774663749077146,27.182616141094524,27.64683532714844,245418000
131,2015-07-13,28.039291109060372,28.20300203312256,27.880066353313264,28.18057632446289,165762000
132,2015-07-14,28.265800851990008,28.339807246544343,28.041540294653657,28.169368743896484,127072400
133,2015-07-15,28.19403526092448,28.51472790040736,28.162638922315423,28.44072151184082,134596800
134,2015-07-16,28.647039460284496,28.83317782073176,28.55957799095944,28.819719314575195,144889600
135,2015-07-17,28.94755010941288,29.068649291992188,28.774868540267114,29.068649291992188,184658800
136,2015-07-20,29.37139226817738,29.819913181278427,29.3108409867647,29.61808013916016,235600800
137,2015-07-21,29.793011914147154,29.808708371380416,29.22563306347825,29.32206344604492,307025600
138,2015-07-22,27.35754306093514,28.14469804304387,27.35754306093514,28.081905364990234,461802400
139,2015-07-23,28.30167462173187,28.501266331307747,28.046017786747672,28.06844520568848,203998000
140,2015-07-24,28.104330431049306,28.198519445964877,27.785880879112604,27.92043685913086,168649200
141,2015-07-27,27.604228283454344,27.72084471917167,27.386697002890585,27.5324649810791,177822000
142,2015-07-28,27.669269561767575,27.78812910559968,27.483134581935563,27.669269561767575,134472400
143,2015-07-29,27.61768869423219,27.696179549140552,27.420338303637084,27.581806182861328,148046800
144,2015-07-30,27.431550570271163,27.487615708103714,27.29475149708196,27.44276428222656,134513200
145,2015-07-31,27.494338389328547,27.503309015112237,27.11533928805639,27.202800750732425,171540000
146,2015-08-03,27.247659141861902,27.48761788232665,26.35510132414015,26.56142234802246,279904000
147,2015-08-04,26.33268036588772,26.395473062813632,25.397514034585438,25.70923614501953,496554400
148,2015-08-05,25.330226052420677,26.33715705898433,25.139604945068488,25.87966537475586,397250400
149,2015-08-06,26.125218009291764,26.24461383155651,25.70845839090312,25.935985565185547,211612000
150,2015-08-07,25.812080135836588,26.18828999684772,25.794057674314534,26.02383804321289,154681600
151,2015-08-10,26.25136948728456,27.03082297860559,26.25136948728456,26.96999931335449,219806400
152,2015-08-11,26.53972283991694,26.62307544621346,25.53048892601448,25.56653213500977,388331200
153,2015-08-12,25.35026716114142,26.00131361469032,24.696967469981438,25.96076393127441,404870000
154,2015-08-13,26.140980141833072,26.222079493194663,25.80306675073189,25.94048500061035,194143200
155,2015-08-14,25.7535091599831,26.201807168640773,25.683674266822425,26.122961044311523,171718000
156,2015-08-17,26.140991615298024,26.50368561843288,26.019342534863,26.39330101013184,163538800
157,2015-08-18,26.22884251425318,26.456371389120584,26.134227159098437,26.244611740112305,138242800
158,2015-08-19,26.15450041849957,26.249115771038937,25.834609434933128,25.908950805664062,193146000
159,2015-08-20,25.69944641618949,25.760270085103105,25.14752004564438,25.377302169799805,274006400
160,2015-08-21,24.877186246242456,25.208341675460733,23.800369080972494,23.82514953613281,513102000
161,2015-08-24,21.371900829744945,24.509990599551127,20.725359116819185,23.230424880981445,648825200
162,2015-08-25,25.03037433397108,25.03037433397108,23.316026724282544,23.370092391967773,414406400
163,2015-08-26,24.124767420424977,24.755539898808536,23.665206628099416,24.710485458374023,387098400
164,2015-08-27,25.28268847856521,25.510215661293543,24.784827749607206,25.438127517700195,338464400
165,2015-08-28,25.269165528656025,25.525979594358382,25.127242508783635,25.52147483825684,212657600
166,2015-08-31,25.237636149652904,25.80082539415544,25.230878153713626,25.402088165283203,224917200
167,2015-09-01,24.814118860599645,25.203844861660095,24.185599447253907,24.266698837280277,307383600
168,2015-09-02,24.83213270839736,25.307462692260746,24.584328147835954,25.307462692260746,247555200
169,2015-09-03,25.34124966694748,25.406579791790417,24.78932518008018,24.863666534423828,212935600
170,2015-09-04,24.548285956204943,24.881692929927983,24.444659371468504,24.615867614746094,199985200
171,2015-09-08,25.1745511557334,25.357023862443352,24.852406942441565,25.300704956054688,219374400
172,2015-09-09,25.627358864892383,25.685929297421087,24.728507768495984,24.81411361694336,340043200
173,2015-09-10,24.84113934942549,25.51921937830405,24.75778847843188,25.35927391052246,251571200
174,2015-09-11,25.183560774260123,25.72872734069824,25.17680278092092,25.72872734069824,199662000
175,2015-09-14,26.26263684771809,26.332471752308543,25.875162437635133,25.97653579711914,233453600
176,2015-09-15,26.11621076765582,26.25137583769092,25.77604399507241,26.195056915283203,173364800
177,2015-09-16,26.188287889304902,26.253618018027414,26.00581520754931,26.22433280944824,148694000
178,2015-09-17,26.055379566966984,26.242357029165717,25.61834430524113,25.66339874267578,256450400
179,2015-09-18,25.27817672214153,25.749003654376327,25.20158383751269,25.557518005371094,297141200
180,2015-09-21,25.6070739769198,25.990043482346767,25.604822458664906,25.953998565673828,200888000
181,2015-09-22,25.54175245093265,25.721973657520948,25.348015255401112,25.5462589263916,201384800
182,2015-09-23,25.59806689356222,25.843618201695996,25.52372724863778,25.753507614135746,143026800
183,2015-09-24,25.512467740929644,26.019337960948118,25.31422578472715,25.906700134277344,200878000
184,2015-09-25,26.231095323883974,26.28741423227863,25.68592698439903,25.841367721557617,224607600
185,2015-09-28,25.647628106447414,25.809826822233777,25.32999038696289,25.32999038696289,208436000
186,2015-09-29,25.417853680364825,25.571041201228663,24.2982333509402,24.56856346130371,293461600
187,2015-09-30,24.818619176742185,25.12724745125998,24.494223393409246,24.8479061126709,265892000
188,2015-10-01,24.57081602511,24.69471832487898,24.17433038456616,24.68570709228516,255716400
189,2015-10-02,24.33202266171175,25.007849590157385,24.228396072262765,24.86592483520508,232079200
190,2015-10-05,24.753285298438104,25.08894722044805,24.570812590392187,24.95603370666504,208258800
191,2015-10-06,24.92224621006983,25.17230233581609,24.72850900059584,25.0754337310791,192787200
192,2015-10-07,25.172298102534885,25.179056096356344,24.6474071973742,24.95603370666504,187062400
193,2015-10-08,24.823125309088653,24.823125309088653,24.37707874993993,24.66768455505371,247918400
194,2015-10-09,24.78032097349221,25.29394916958445,24.6654299131926,25.257905960083008,211064400
195,2015-10-12,25.39531913494101,25.39982389070413,25.1047134048014,25.140756607055664,121868800
196,2015-10-13,24.965047484102065,25.332246175155987,24.93350903057433,25.183565139770508,132197200
197,2015-10-14,25.07092527691707,25.122737709765538,24.681197677548827,24.82762718200684,177849600
198,2015-10-15,24.989822994294745,25.253395040316168,24.890701177856,25.199329376220703,150694000
199,2015-10-16,25.18131380300389,25.230874724779422,24.899719219021986,25.014610290527344,156930400
200,2015-10-19,24.96054323964307,25.174554424219043,24.805102487839708,25.1700496673584,119036800
201,2015-10-20,25.08218456106033,25.71971492363765,24.965042004912387,25.62960433959961,195871200
202,2015-10-21,25.681425067053965,26.03736101994905,25.613841682022336,25.62735939025879,167180800
203,2015-10-22,25.755758947208253,26.019330978393555,25.703944804609147,26.019330978393555,166616400
204,2015-10-23,26.28966572288069,26.859614518944007,26.20631483852487,26.825822830200195,237467600
205,2015-10-26,26.600546695147568,26.611809445371957,25.888674882246978,25.96977424621582,265335200
206,2015-10-27,25.996810421044348,26.253624525211848,25.679170928737967,25.805326461791992,279537600
207,2015-10-28,26.341481452277076,26.875385353996062,26.145491020799188,26.86862564086914,342205600
208,2015-10-29,26.74021296816131,27.18851264855828,26.643344391645773,27.152467727661133,204909200
209,2015-10-30,27.256100917307105,27.307915074002604,26.909176203632672,26.920440673828125,197461200
210,2015-11-02,27.21330218865422,27.339456016484764,26.94522358579732,27.298906326293945,128813200
211,2015-11-03,27.211041618757704,27.81928508901413,27.190765919767003,27.612031936645508,182076000
212,2015-11-04,27.738192016782467,27.893632775644694,27.398027000058736,27.483631134033203,179544400
213,2015-11-05,27.5673368105555,27.757379260931657,27.18951651861595,27.35693359375,158210800
214,2015-11-06,27.399913988348825,27.55828122538361,27.289056922424475,27.388601303100582,132169200
215,2015-11-09,27.36598154193185,27.55828513592596,27.16010410457245,27.27774810791016,135485600
216,2015-11-10,26.447449711861307,26.71215003121332,26.257407261967757,26.41803741455078,236511600
217,2015-11-11,26.32753585041608,26.565086692321973,26.06509675717909,26.268712997436523,180872000
218,2015-11-12,26.30265837260354,26.429352198532804,26.164651858184623,26.18048858642578,130102400
219,2015-11-13,26.062838791831144,26.146548185860336,25.399955739428616,25.41579246520996,183249600
220,2015-11-16,25.19860076787428,25.84564705404138,25.112630222732484,25.83207321166992,152426800
221,2015-11-17,25.99949032752697,26.02890262083597,25.63750681277949,25.721216201782227,110467600
222,2015-11-18,26.189533964920045,26.58092806503617,26.130711101650345,26.535680770874023,186698800
223,2015-11-19,26.61486456316274,27.09223094163995,26.415774051115907,26.872777938842773,173183200
224,2015-11-20,26.967803546858004,27.13069660030205,26.888619903121032,26.990428924560547,137148400
225,2015-11-23,26.983639228221964,27.087711128606927,26.54699603705064,26.63975524902344,129930000
226,2015-11-24,26.544732043977397,27.001735954171995,26.497221864655707,26.895402908325195,171212800
227,2015-11-25,26.97006147991692,26.97458724505639,26.67821176707305,26.70309829711914,85553200
228,2015-11-27,26.76192196218493,26.78907137561312,26.605815855601858,26.6533260345459,52185600
229,2015-11-30,26.69405130068131,27.01531334250213,26.639754195812177,26.76418685913086,156721200
230,2015-12-01,26.865998184621468,26.879572031360517,26.43840475160058,26.546998977661133,139409600
231,2015-12-02,26.54699996709877,26.721205728421825,26.261938818509684,26.307186126708984,133546400
232,2015-12-03,26.36826479749161,26.42256189793782,25.84112534102496,26.06283950805664,166278000
233,2015-12-04,26.08319790975356,26.97910769397173,26.04247465928576,26.92933464050293,231108000
234,2015-12-07,26.918033557032523,27.11712411787693,26.65333146884084,26.75966453552246,128336800
235,2015-12-08,26.58771067583665,26.832050167273746,26.43839324845177,26.74834251403809,137238000
236,2015-12-09,26.61486755606129,26.62618024398069,26.03569383692399,26.15786361694336,185445600
237,2015-12-10,26.252878938567427,26.456495199486152,26.132972064380155,26.282289505004883,116850800
238,2015-12-11,26.060583520357465,26.10583082535803,25.531181076265824,25.6058406829834,187544800
239,2015-12-14,25.37959703753894,25.492717009764363,24.83888370838732,25.44746971130371,257274800
240,2015-12-15,25.32529467555522,25.519861125468523,24.965572341013768,24.99724578857422,213292400
241,2015-12-16,25.12847209257413,25.33661243989637,24.614908146843884,25.18955612182617,224954000
242,2015-12-17,25.343398029625455,25.39543397675632,24.655630111694336,24.655630111694336,179091200
243,2015-12-18,24.639792337300676,24.77779711071545,23.93844715259232,23.98822021484375,385813200
244,2015-12-21,24.27102068650096,24.291383178826663,23.884150593050297,24.28233337402344,190362400
245,2015-12-22,24.298170688678383,24.37056740278169,24.083241703068637,24.25971031188965,131157600
246,2015-12-23,24.268757973132043,24.626217498021944,24.252921246134328,24.57192039489746,130629600
247,2015-12-24,24.660155474251308,24.660155474251308,24.42260282741841,24.44070243835449,54281600
248,2015-12-28,24.341154219466148,24.363779594235343,24.022156802890716,24.16695022583008,106816800
249,2015-12-29,24.19862112322459,24.757433989953327,24.17599747691878,24.601327896118164,123724800
250,2015-12-30,24.56512828837005,24.592275971165964,24.24839208918818,24.280065536499023,100855200
251,2015-12-31,24.20993429435416,24.21445833327651,23.714468317786636,23.814014434814453,163649200
252,2016-01-04,23.214478479947225,23.83890114650032,23.076471989765675,23.834375381469727,270597600
253,2016-01-05,23.924870124431703,23.947493769878403,23.16922966485619,23.23710060119629,223164000
254,2016-01-06,22.75068852974245,23.160184007754427,22.594584139961917,22.78236198425293,273829600
255,2016-01-07,22.32535664535976,22.653403857602136,21.81631679638618,21.82084083557129,324377600
256,2016-01-08,22.295946379502865,22.422640191298093,21.890976687001704,21.93622398376465,283192000
257,2016-01-11,22.390969935990505,22.41133070461942,22.022197683020806,22.291423797607425,198957600
258,2016-01-12,22.74842308450381,22.7800965330432,22.36155132892197,22.614940643310547,196616800
259,2016-01-13,22.696389449818717,22.89321880806139,22.0131456284801,22.033506393432617,249758400
260,2016-01-14,22.16246051724205,22.732586034939704,21.66020766034241,22.51539421081543,252680400
261,2016-01-15,21.76427677965298,22.10589949767104,21.57423610011343,21.97467994689941,319335600
262,2016-01-19,22.264274717138616,22.31857182283569,21.60591562202532,21.86835479736328,212350800
263,2016-01-20,21.51541440329787,22.2144966002557,21.13533129768815,21.89776039123535,289337600
264,2016-01-21,21.958846387508764,22.14436305543964,21.479218855141625,21.78690528869629,208646000
265,2016-01-22,22.31404746775918,22.954306992756894,22.25522631873301,22.94525718688965,263202000
266,2016-01-25,22.967880831467927,22.97014371445254,22.44526705683098,22.497303009033203,207178000
267,2016-01-26,22.60815505437053,22.823082285847043,22.187348669184583,22.621728897094727,300308000
268,2016-01-27,21.72808717928821,21.861567934629136,21.11723821752104,21.135337829589844,533478800
269,2016-01-28,21.219041978775017,21.384196151243028,20.90230575041386,21.28691291809082,222715200
270,2016-01-29,21.445283124119083,22.022193908691406,21.34573700279697,22.022193908691406,257666000
271,2016-02-01,21.82536640897864,21.879663509091227,21.58328975197097,21.816316604614254,163774000
272,2016-02-02,21.587818906940925,21.72808831871896,21.32990546269436,21.375154495239254,149428800
273,2016-02-03,21.492790439810253,21.90907102612921,21.28465014665077,21.798213958740234,183857200
274,2016-02-04,21.805042169217717,22.139419786598744,21.652639308440207,21.97336769104004,185886800
275,2016-02-05,21.955166351556468,22.04615371528405,21.311434527764984,21.386497497558597,185672400
276,2016-02-08,21.184052323567805,21.768643858114547,21.16358107706259,21.611692428588867,216085600
277,2016-02-09,21.447913015009785,21.82323477615165,21.36602456765376,21.607139587402344,177324800
278,2016-02-10,21.81868884100388,21.91649996526644,21.40469793410092,21.44336700439453,169374400
279,2016-02-11,21.334186059821096,21.545730993744066,21.06122390306628,21.31371307373047,200298800
280,2016-02-12,21.425169463556387,21.49568384994566,21.156757680456938,21.379674911499023,161405600
281,2016-02-16,21.61396578185868,22.0302318137944,21.520704989026992,21.98246383666992,196231600
282,2016-02-17,21.98928948337225,22.33958974795907,21.87100711106077,22.31911849975586,179452800
283,2016-02-18,22.482889606555805,22.49426367711747,21.857353905333543,21.89602470397949,156084000
284,2016-02-19,21.83688459508165,22.009760417382484,21.791391779684428,21.845983505249023,141496800
285,2016-02-22,21.90740332534989,22.04161010764172,21.818691102919704,22.037059783935547,137123200
286,2016-02-23,21.92787157444952,21.95061798174682,21.50705696541069,21.538902282714844,127770400
287,2016-02-24,21.37740236841801,21.923323132136613,21.22727294358755,21.85963249206543,145022800
288,2016-02-25,21.848256262644124,22.00975799560547,21.666281550198946,22.00975799560547,110330800
289,2016-02-26,22.109842609985662,22.29636591000648,21.968813855969604,22.04387855529785,115964400
290,2016-02-29,22.032508333194496,22.344139519859407,21.984740353125822,21.993839263916016,140865200
291,2016-03-01,22.212212999216785,22.92191084884886,22.15989468406151,22.867319107055664,201628400
292,2016-03-02,22.8627666658433,22.949203720404107,22.664869248959477,22.9173583984375,132678400
293,2016-03-03,22.878691423245936,23.1357291842264,22.849119524824435,23.08796119689941,147822800
294,2016-03-04,23.28585742237398,23.59976206654897,23.058389836190376,23.43143653869629,184220400
295,2016-03-07,23.290403416019203,23.39048969813145,22.965124734594173,23.172121047973636,143315600
296,2016-03-08,22.92418169082973,23.14710067558947,22.83774463799302,22.98104858398437,126247600
297,2016-03-09,23.04473781290748,23.10615502559301,22.808171343644165,23.00152015686035,108806800
298,2016-03-10,23.06748714316076,23.256283907624805,22.780877518584724,23.01289367675781,134054400
299,2016-03-11,23.25627960312583,23.26537851250887,23.087954118138327,23.26082992553711,109632800
300,2016-03-14,23.18122696389684,23.40869459348064,23.15165506136916,23.31998062133789,100304400
301,2016-03-15,23.64751896116611,23.9250295638334,23.622497399585345,23.788549423217773,160270800
302,2016-03-16,23.795387855632555,24.182082115271168,23.790837531388217,24.10474395751953,153214000
303,2016-03-17,24.00237817673982,24.218473418092056,23.874996887818018,24.066070556640625,137682800
304,2016-03-18,24.18889876402552,24.225294405533155,23.92731246630815,24.09336280822754,176820800
305,2016-03-21,24.09563783610061,24.486882302940177,23.91593826189222,24.091089248657227,142010800
306,2016-03-22,23.940963405143435,24.40499748842229,23.93186449345876,24.275341033935547,129777600
307,2016-03-23,24.22074739184747,24.354952423887728,24.08881578596938,24.141132354736328,102814000
308,2016-03-24,23.991004297380154,24.168428719959845,23.859072693509177,24.036497116088867,104532000
309,2016-03-28,24.11156486065893,24.1547842586745,23.897744767874546,23.92731666564941,77645600
